symbol,datetime,close,high,low,open,volume,change_in_price,down_days,up_days,RSI,low_14,high_14,k_percent,r_percent,MACD,MACD_EMA,Price_Rate_Of_Change,On Balance Volume,Prediction
BSESN,3/28/2014,22339.9707,22363.9707,22185.10938,22273.43945,9200,125.601562,0,125.601562,85.32290027,21573.48047,22363.9707,96.96390936,-3.036090639,330.2173121,302.3906573,0.024308793,3588000,1
BSESN,3/31/2014,22386.26953,22467.21094,22253.7793,22423.14063,11200,46.298828,0,46.298828,86.32991318,21573.48047,22467.21094,90.94342088,-9.056579115,340.5220889,310.0169436,0.025359321,3599200,1
BSESN,4/1/2014,22446.43945,22485.76953,22295.65039,22455.23047,11000,60.169922,0,60.169922,87.60515688,21573.48047,22485.76953,95.68885788,-4.311142119,349.5149181,317.9165385,0.028103514,3610200,1
BSESN,4/2/2014,22551.49023,22592.09961,22473.46094,22550.58008,15700,105.050781,0,105.050781,89.56599103,21573.48047,22592.09961,96.01329158,-3.986708418,360.9576253,326.5247559,0.037322771,3625900,1
BSESN,4/3/2014,22509.07031,22620.65039,22369.2793,22598.18945,7400,-42.419921,42.419921,0,83.41740861,21573.48047,22620.65039,89.34460629,-10.65539371,362.4253068,333.7048661,0.034721384,3618500,-1
BSESN,4/4/2014,22359.5,22525.21094,22339.40039,22522.46094,7100,-149.570313,149.570313,0,65.20602168,21704.66016,22620.65039,71.48982805,-28.51017195,347.5134618,336.4665852,0.013784308,3611400,-1
BSESN,4/7/2014,22343.44922,22481.61914,22197.50977,22355.56055,4700,-16.050781,16.050781,0,63.48974007,21704.66016,22620.65039,69.73754071,-30.26245929,330.5897209,335.2912124,0.013068942,3606700,-1
BSESN,4/9/2014,22702.33984,22740.03906,22379.94922,22389.21094,8500,358.890625,0,358.890625,78.25566847,21704.66016,22740.03906,96.35889637,-3.641103633,342.192427,336.6714553,0.027473673,3615200,1
BSESN,4/10/2014,22715.33008,22792.49023,22644.42969,22729.46094,10900,12.990234,0,12.990234,78.61684571,21729.90039,22792.49023,92.73848169,-7.261518309,348.4194954,339.0210633,0.022551212,3626100,1
BSESN,4/11/2014,22628.96094,22679.17969,22526.89063,22642.05078,9500,-86.36914,86.36914,0,69.73116401,21827.5,22792.49023,83.05378746,-16.94621254,342.4378143,339.7044135,0.012936017,3616600,-1
BSESN,4/15/2014,22484.92969,22737.31055,22416.24023,22698.08984,8600,-144.03125,144.03125,0,57.27495387,21916.86914,22792.49023,64.87515565,-35.12484435,322.3592144,336.2353737,0.004407173,3608000,-1
BSESN,4/16/2014,22277.23047,22533.60938,22247.39063,22486.73047,6700,-207.699219,207.699219,0,44.15191077,22020.58008,22792.49023,33.24873873,-66.75126127,286.3859097,326.2654809,-0.007538344,3601300,-1
BSESN,4/17/2014,22628.83984,22648.68945,22312.18945,22327.75977,8500,351.609375,0,351.609375,61.41893527,22094.28906,22792.49023,76.56114071,-23.43885929,282.9866506,317.6097148,0.003429911,3609800,1
BSESN,4/21/2014,22764.83008,22795.58008,22636.75,22644.75,9100,135.990234,0,135.990234,66.0967754,22185.10938,22795.58008,94.96290324,-5.03709676,287.9467181,311.6771155,0.01136252,3618900,1
BSESN,4/22/2014,22758.36914,22853.0293,22727.63086,22771.24023,9000,-6.460937,6.460937,0,65.66034997,22197.50977,22853.0293,85.55952164,-14.44047836,288.0359644,306.9488853,0.017838911,3609900,-1
BSESN,4/23/2014,22876.53906,22912.51953,22780.13086,22783.65039,7200,118.169922,0,118.169922,69.8601636,22197.50977,22912.51953,94.96783544,-5.032164561,294.250086,304.4091254,0.023858888,3617100,1
BSESN,4/25/2014,22688.07031,22939.31055,22656.64063,22892.5,7500,-188.46875,188.46875,0,57.02552234,22197.50977,22939.31055,66.13103674,-33.86896326,280.7308784,299.673476,-0.000628549,3609600,-1
BSESN,4/28/2014,22631.60938,22721.35938,22597.18945,22717.58984,6900,-56.460938,56.460938,0,53.62034021,22197.50977,22939.31055,58.51970234,-41.48029766,262.4356878,292.2259184,-0.003685648,3602700,-1
BSESN,4/29/2014,22466.18945,22681.89063,22443.56055,22654.2793,7700,-165.419922,165.419922,0,44.61431888,22197.50977,22939.31055,36.21992506,-63.78007494,231.9152377,280.1637822,-0.00719306,3595000,-1
BSESN,4/30/2014,22417.80078,22680.46094,22284.96094,22517.63086,9700,-48.388672,48.388672,0,42.22081667,22197.50977,22939.31055,29.69678931,-70.30321069,201.5002305,264.4310719,-0.002985507,3585300,-1
BSESN,5/2/2014,22403.89063,22575.61914,22386.94922,22493.58984,6300,-13.910156,13.910156,0,41.48263692,22247.39063,22939.31055,22.61822431,-77.38177569,174.2648679,246.3978311,0.005685633,3579000,-1
BSESN,5/5/2014,22445.11914,22592.0293,22354.44922,22412.80078,11700,41.228516,0,41.228516,44.78414889,22247.39063,22939.31055,28.57679187,-71.42320813,154.2295809,227.9641811,-0.008118874,3590700,1
BSESN,5/6/2014,22508.41992,22602.71094,22475.65039,22512.23047,6200,63.300781,0,63.300781,49.80153831,22247.39063,22939.31055,37.72536224,-62.27463776,141.8244516,210.7362352,-0.011263434,3596900,1
BSESN,5/7/2014,22323.90039,22532.82031,22286.25977,22488.96094,10800,-184.519531,184.519531,0,38.1436998,22247.39063,22939.31055,11.05760415,-88.94239585,115.7695934,191.7429068,-0.019090505,3586100,-1
BSESN,5/8/2014,22344.03906,22443.13086,22277.03906,22382.14063,6000,20.138672,0,20.138672,39.91494281,22247.39063,22939.31055,13.96815367,-86.03184633,95.6434351,172.5230125,-0.023277122,3592100,1
BSESN,5/9/2014,22994.23047,23048.49023,22317.17969,22374.98047,11300,650.191406,0,650.191406,70.92740717,22277.03906,23048.49023,92.96653281,-7.03346719,130.6522445,164.1488589,0.013494323,3603400,1
BSESN,5/12/2014,23551,23572.88086,23008.65039,23031.10938,12400,556.769531,0,556.769531,80.74635424,22277.03906,23572.88086,98.31145599,-1.688544008,201.0065478,171.5203967,0.040624182,3615800,1
BSESN,5/13/2014,23871.23047,24068.93945,23729.25,23729.7793,18200,320.230469,0,320.230469,84.27167557,22277.03906,24068.93945,88.96651928,-11.03348072,279.3822184,193.092761,0.062540246,3634000,1
BSESN,5/14/2014,23815.11914,23964.66992,23753.35938,23897.88086,11500,-56.111328,56.111328,0,81.2634073,22277.03906,24068.93945,85.83513272,-14.16486728,333.127698,221.0997484,0.062330751,3622500,-1
BSESN,5/15/2014,23905.59961,23971.7793,23742.75,23809.41992,14900,90.480468,0,90.480468,82.43035179,22277.03906,24068.93945,90.88454666,-9.115453343,378.6574678,252.6112923,0.067028937,3637400,1
BSESN,5/16/2014,24121.74023,25375.63086,23873.16016,24271.53906,35700,216.140625,0,216.140625,85.00458325,22277.03906,25375.63086,59.53353305,-40.46646695,427.2557422,287.5401823,0.074698694,3673100,1
BSESN,5/19/2014,24363.05078,24448.4707,24107.99023,24340.32031,23500,241.310547,0,241.310547,87.38549154,22277.03906,25375.63086,67.3212819,-32.6787181,479.7121462,325.974575,0.082397204,3696600,1
BSESN,5/20/2014,24376.88086,24587.16016,24299.5293,24555.31055,19000,13.830078,0,13.830078,87.51656491,22277.03906,25375.63086,67.7676162,-32.2323838,516.4469175,364.0690435,0.091963341,3715600,1
BSESN,5/21/2014,24298.01953,24419.53906,24156.4707,24404.48047,18000,-78.861328,78.861328,0,81.91638141,22277.03906,25375.63086,65.22254627,-34.77745373,533.0513541,397.8655056,0.087449743,3697600,-1
BSESN,5/22/2014,24374.40039,24524.75977,24326.48047,24415.41992,14500,76.38086,0,76.38086,83.12327384,22277.03906,25375.63086,67.68756474,-32.31243526,546.0789288,427.5081903,0.060022444,3712100,1
BSESN,5/23/2014,24693.34961,24745.85938,24470.7793,24535.14063,21200,318.949218,0,318.949218,87.22973728,22277.03906,25375.63086,77.98092505,-22.01907495,575.5058388,457.10772,0.048505355,3733300,1
BSESN,5/26/2014,24716.88086,25175.2207,24433.90039,24913.89063,21900,23.53125,0,23.53125,87.48888485,22277.03906,25375.63086,78.7403426,-21.2596574,593.8797759,484.4621312,0.035425505,3755200,1
BSESN,5/27/2014,24549.50977,24777.31055,24422.33008,24748.09961,12600,-167.371093,167.371093,0,74.99831688,22277.03906,25375.63086,73.33882139,-26.66117861,588.1559098,505.2008869,0.030837159,3742600,-1
BSESN,5/28/2014,24556.08984,24643.33008,24488.81055,24591.60938,15100,6.580078,0,6.580078,75.1591937,22317.17969,25375.63086,73.20405103,-26.79594897,577.4936743,519.6594444,0.027210789,3757700,1
BSESN,5/29/2014,24234.15039,24528.19922,24206.5,24523.13086,16000,-321.939453,321.939453,0,55.13203517,23008.65039,25375.63086,51.77482521,-48.22517479,536.8771669,523.1029889,0.004660118,3741700,-1
BSESN,5/30/2014,24217.33984,24353.58984,24163.61914,24300.99023,14900,-16.810547,16.810547,0,54.26091142,23729.25,25375.63086,29.64622926,-70.35377074,497.5958462,518.0015603,-0.005980817,3726800,-1
BSESN,6/2/2014,24684.84961,24709.08984,24270.19922,24368.96094,14400,467.509765,0,467.509765,69.64949159,23742.75,25375.63086,57.69555101,-42.30444899,498.4435011,514.0899485,0.012633641,3741200,1
BSESN,6/3/2014,24858.58984,24892.06055,24626.9707,24729.2207,21100,173.740235,0,173.740235,73.47603863,23742.75,25375.63086,68.33565583,-31.66434417,507.2869702,512.7293528,0.023070617,3762300,1
BSESN,6/4/2014,24805.83008,24925.90039,24773.92969,24909.0293,14800,-52.759766,52.759766,0,70.36744995,23873.16016,25375.63086,62.07574764,-37.92425236,504.2258098,511.0286442,0.017700115,3747500,-1
BSESN,6/5/2014,25019.50977,25044.06055,24644.88086,24828.38086,17500,213.679688,0,213.679688,75.25896767,24107.99023,25175.2207,85.40981151,-14.59018849,513.1269747,511.4483103,0.013208421,3765000,1
BSESN,6/6/2014,25396.46094,25419.14063,25129.75977,25204.94922,18100,376.951172,0,376.951172,81.48131783,24156.4707,25419.14063,98.2038309,-1.796169102,544.3234,518.0233283,0.027494573,3783100,1
BSESN,6/9/2014,25580.21094,25644.76953,25496.83984,25543.59961,15300,183.75,0,183.75,83.77628786,24156.4707,25644.76953,95.66225601,-4.337743992,577.2200478,529.8626722,0.041984593,3798400,1
BSESN,6/10/2014,25583.68945,25711.10938,25347.33008,25706.34961,13600,3.478515,0,3.478515,83.8200862,24163.61914,25711.10938,91.76602739,-8.233972609,596.6932568,543.2287891,0.041847037,3812000,1
BSESN,6/11/2014,25473.89063,25735.86914,25365.65039,25650.61914,14000,-109.798828,109.798828,0,76.3163639,24163.61914,25735.86914,83.33734991,-16.66265009,596.3912404,553.8612794,0.051156744,3798000,-1
BSESN,6/12/2014,25576.21094,25611.32031,25409.68945,25597.21094,10200,102.320313,0,102.320313,78.39594555,24163.61914,25735.86914,89.84524071,-10.15475929,597.5204407,562.5931116,0.056111493,3808200,1
BSESN,6/13/2014,25228.16992,25688.31055,25171.60938,25677.05078,14700,-348.041016,348.041016,0,58.3032971,24163.61914,25735.86914,67.7087474,-32.2912526,563.8318364,562.8408566,0.022010274,3793500,-1
BSESN,6/16/2014,25190.48047,25268.41016,25063.92969,25239.5,12000,-37.689453,37.689453,0,56.49410764,24163.61914,25735.86914,65.31158073,-34.68841927,528.0056306,555.8738114,0.013351144,3781500,-1
BSESN,6/17/2014,25521.18945,25545.88086,25104.5,25189.46094,11300,330.708984,0,330.708984,66.89478114,24163.61914,25735.86914,86.34570278,-13.65429722,520.3008513,548.7592194,0.028838357,3792800,1
BSESN,6/18/2014,25246.25,25609.2793,25114.30078,25565.18945,13200,-274.939453,274.939453,0,54.4158409,24163.61914,25735.86914,68.85869671,-31.14130329,486.4024968,536.2878749,0.009062537,3779600,-1
BSESN,6/19/2014,25201.80078,25425.84961,25069.66016,25327.08984,15200,-44.449219,44.449219,0,52.58592976,24270.19922,25735.86914,63.56148462,-36.43851538,450.7551019,519.1813203,-0.007664854,3764400,-1
BSESN,6/20/2014,25105.50977,25276.31055,25056.17969,25237.53906,8800,-96.291015,96.291015,0,48.50845193,24626.9707,25735.86914,43.1544537,-56.8455463,410.0080865,497.3466735,-0.01855736,3755600,-1
BSESN,6/23/2014,25031.32031,25197.5,24878.66016,25108.08984,10200,-74.189453,74.189453,0,45.38026033,24644.88086,25735.86914,35.42104534,-64.57895466,367.4930829,471.3759554,-0.021590676,3745400,-1
BSESN,6/24/2014,25368.90039,25414.68945,25115.83008,25115.83008,9700,337.580078,0,337.580078,59.19569284,24644.88086,25735.86914,66.36363964,-33.63636036,356.9251167,448.4857877,-0.004121484,3755100,1
BSESN,6/25/2014,25313.74023,25427.80078,25274.39063,25421.49023,7700,-55.160157,55.160157,0,56.50124685,24878.66016,25735.86914,50.75542669,-49.24457331,340.1776079,426.8241517,-0.010262298,3747400,-1
BSESN,6/26/2014,25062.66992,25309.33008,25021.23047,25217.68945,10300,-251.070312,251.070312,0,45.60028728,24878.66016,25735.86914,21.46614994,-78.53385006,303.1512715,402.0895757,-0.006560127,3737100,-1
BSESN,6/27/2014,25099.91992,25209.60938,25032.93945,25132.08008,10100,37.25,0,37.25,47.33956898,24878.66016,25735.86914,25.81164802,-74.18835198,273.6588282,376.4034262,-0.003595031,3747200,1
BSESN,6/30/2014,25413.7793,25460.96094,25179.55078,25179.55078,9500,313.859375,0,313.859375,59.8268074,24878.66016,25735.86914,62.42575036,-37.57424964,272.4708091,355.6169028,-0.004208666,3756700,1
BSESN,7/1/2014,25516.34961,25571.90039,25466.76953,25469.93945,10600,102.570312,0,102.570312,63.12411125,24878.66016,25688.31055,78.76108751,-21.23891249,276.6171915,339.8169605,0.010698603,3767300,1
BSESN,7/2/2014,25841.21094,25864.5293,25660.16016,25660.57031,12300,324.861329,0,324.861329,71.63281057,24878.66016,25864.5293,97.63474096,-2.365259042,302.6283129,332.379231,0.025371606,3779600,1
BSESN,7/3/2014,25823.75,25999.08008,25793.69922,25875.75,3700,-17.460938,17.460938,0,70.62221022,24878.66016,25999.08008,84.35139589,-15.64860411,318.1657456,329.5365339,0.028608869,3775900,-1
BSESN,7/4/2014,25962.06055,25981.50977,25659.33008,25844.80078,9500,138.310547,0,138.310547,73.97765106,24878.66016,25999.08008,96.69592353,-3.304076469,337.7464474,331.1785166,0.037183026,3785400,1
BSESN,7/7/2014,26100.08008,26123.55078,25992.73047,26039.66992,8900,138.019531,0,138.019531,77.00213414,24878.66016,26123.55078,98.11463734,-1.88536266,360.2485957,336.9925324,0.028821891,3794300,1
BSESN,7/8/2014,25582.10938,26190.43945,25495.03906,26166.91992,12700,-517.970703,517.970703,0,51.22245101,24878.66016,26190.43945,53.62557715,-46.37442285,332.4534867,336.0847233,0.010601718,3781600,-1
BSESN,7/9/2014,25444.81055,25683.9707,25364.76953,25615.2793,10500,-137.298828,137.298828,0,46.46464256,24878.66016,26190.43945,43.15896678,-56.84103322,295.9354351,328.0548657,0.015247403,3771100,-1
BSESN,7/10/2014,25372.75,25920.46094,25239.89063,25513.74023,16900,-72.060547,72.060547,0,43.99017956,24878.66016,26190.43945,37.66562295,-62.33437705,258.2035227,314.0845971,0.010869759,3754200,-1
BSESN,7/11/2014,25024.34961,25548.33008,24978.33008,25488.85938,18600,-348.400391,348.400391,0,33.91452824,24978.33008,26190.43945,3.796648384,-96.20335162,197.906369,290.8489514,-0.015323565,3735600,-1
BSESN,7/14/2014,25006.98047,25095.75977,24892,25093.16016,11400,-17.36914,17.36914,0,33.47350029,24892,26190.43945,8.855281525,-91.14471847,147.0240936,262.0839799,-0.019962461,3724200,-1
BSESN,7/15/2014,25228.65039,25254.48047,25020.32031,25100.90039,8100,221.669922,0,221.669922,44.16550795,24892,26190.43945,25.9273076,-74.0726924,123.1666455,234.300513,-0.023704793,3732300,1
BSESN,7/16/2014,25549.7207,25602.7793,25246.75,25322.16992,9600,321.070312,0,321.070312,55.98731226,24892,26190.43945,50.65470719,-49.34529281,128.6837507,213.1771605,-0.010611522,3741900,1
BSESN,7/17/2014,25561.16016,25613.0293,25494.46094,25540.91992,21900,11.439453,0,11.439453,56.36710638,24892,26190.43945,51.53572271,-48.46427729,132.4523364,197.0321957,-0.015441779,3763800,1
BSESN,7/18/2014,25641.56055,25713.40039,25441.24023,25558.48047,8300,80.400391,0,80.400391,59.22081537,24892,26190.43945,57.72780127,-42.27219873,140.3092102,185.6875986,-0.017567744,3772100,1
BSESN,7/21/2014,25715.16992,25861.15039,25677.71094,25776.53906,7600,73.609375,0,73.609375,61.85619144,24892,26190.43945,63.39686615,-36.60313385,150.7378881,178.6976565,0.005201313,3779700,1
BSESN,7/22/2014,26025.80078,26050.38086,25780.39063,25784.48047,8500,310.630859,0,310.630859,70.98614984,24892,26190.43945,87.32026575,-12.67973425,181.9703637,179.3521979,0.022833349,3788200,1
BSESN,7/23/2014,26147.33008,26188.64063,26000.40039,26130.25977,8200,121.529297,0,121.529297,73.81542137,24892,26190.43945,96.67990872,-3.320091276,214.0611604,186.2939904,0.03052803,3796400,1
BSESN,7/24/2014,26271.84961,26292.66016,26077.69922,26188.5,7800,124.519531,0,124.519531,76.52207886,24892,26292.66016,98.51423296,-1.485767044,246.697261,198.3746445,0.049851445,3804200,1
BSESN,7/25/2014,26126.75,26300.16992,26007.31055,26257.14063,11100,-145.099609,145.099609,0,67.18451525,24892,26300.16992,87.68473042,-12.31526958,257.8805931,210.2758342,0.044778278,3793100,-1
BSESN,7/28/2014,25991.23047,26181.83008,25900.25,26173.4707,7400,-135.519531,135.519531,0,59.37643153,24892,26300.16992,78.06092516,-21.93907484,252.892978,218.799263,0.030226749,3785700,-1
BSESN,7/30/2014,26087.41992,26113.48047,25850.03906,26005.14063,9200,96.189453,0,96.189453,62.9069708,24892,26300.16992,84.89173809,-15.10826191,253.7765638,225.7947232,0.021045209,3794900,1
BSESN,7/31/2014,25894.9707,26118.88086,25853.68945,26105.89063,9200,-192.449219,192.449219,0,52.39489356,24892,26300.16992,71.22511902,-28.77488098,236.2247168,227.8807219,0.013059288,3785700,-1
BSESN,8/1/2014,25480.83984,25862.67969,25459.13086,25753.91992,12700,-414.130859,414.130859,0,37.03041823,24892,26300.16992,41.81596516,-58.18403484,186.7451702,219.6536116,-0.006267977,3773000,-1
BSESN,8/4/2014,25723.16016,25754.41992,25531.38086,25631.67969,7400,242.320312,0,242.320312,47.43701897,25020.32031,26300.16992,54.91581496,-45.08418504,165.1813889,208.759167,0.000310721,3780400,1
BSESN,8/5/2014,25908.00977,25928.32031,25562.35938,25817.83984,8800,184.84961,0,184.84961,54.11205104,25246.75,26300.16992,62.77266569,-37.22733431,161.1501173,199.2373571,-0.004525932,3789200,1
BSESN,8/6/2014,25665.26953,25901.67969,25621.84961,25892.55078,6800,-242.740235,242.740235,0,45.38012256,25441.24023,26300.16992,26.08237905,-73.91762095,136.7913516,186.748156,-0.01843632,3782400,-1
BSESN,8/7/2014,25589.00977,25778.05078,25526.05078,25668.71094,7100,-76.259765,76.259765,0,42.87231226,25441.24023,26300.16992,17.20391483,-82.79608517,110.0645727,171.4114393,-0.025991312,3775300,-1
BSESN,8/8/2014,25329.14063,25406.86914,25232.82031,25406.86914,7500,-259.869141,259.869141,0,35.21952461,25232.82031,26300.16992,9.024251397,-90.9757486,67.14018976,150.5571894,-0.030528457,3767800,-1
BSESN,8/11/2014,25519.24023,25553.43945,25437.05078,25476.86914,6000,190.099609,0,190.099609,43.70178839,25232.82031,26300.16992,26.83468646,-73.16531354,47.90948598,130.0276487,-0.018159596,3773800,1
BSESN,8/12/2014,25880.76953,25904.98047,25645.78906,25703.7793,8100,361.529297,0,361.529297,56.26738852,25232.82031,26300.16992,60.70637142,-39.29362858,61.13666213,116.2494514,-0.007921458,3781900,1
BSESN,8/13/2014,25918.94922,25972.61914,25791.78906,25861.4707,8800,38.179688,0,38.179688,57.4253043,25232.82031,26300.16992,64.28342693,-35.71657307,73.84879335,107.7693198,0.000925991,3790700,1
BSESN,8/14/2014,26103.23047,26135,25945.34961,25948.30078,10100,184.28125,0,184.28125,62.89650958,25232.82031,26300.16992,81.54873986,-18.45126014,97.66735721,105.7489273,0.024425829,3800800,1
BSESN,8/18/2014,26390.96094,26413.10938,26075.2793,26123.68945,8200,287.730469,0,287.730469,69.87173426,25232.82031,26413.10938,98.1234735,-1.876526498,138.1684648,112.2328348,0.025961071,3809000,1
BSESN,8/19/2014,26420.66992,26530.66992,26387.83984,26482.56055,10400,29.708984,0,29.708984,70.5317401,25232.82031,26530.66992,91.52444172,-8.47555828,170.6954798,123.9253638,0.019787709,3819400,1
BSESN,8/20/2014,26314.28906,26504.51953,26277.60938,26496.28906,8900,-106.380859,106.380859,0,64.67774796,25232.82031,26530.66992,83.32774017,-16.67225983,185.7481384,136.2899187,0.025287852,3810500,-1
BSESN,8/21/2014,26360.10938,26464.80078,26262.51953,26322.66016,6500,45.820312,0,45.820312,66.07702567,25232.82031,26530.66992,86.85821949,-13.14178051,199.0799256,148.8479201,0.030134015,3817000,1
BSESN,8/22/2014,26419.55078,26508.26953,26383.16016,26419.5293,6700,59.441406,0,59.441406,67.97596265,25232.82031,26530.66992,91.43821131,-8.561788687,211.9981055,161.4779572,0.043049631,3823700,1
BSESN,8/25/2014,26437.01953,26630.74023,26401.64063,26490.31055,10000,17.46875,0,17.46875,68.57251279,25232.82031,26630.74023,86.14221744,-13.85778256,221.0967723,173.4017202,0.035964209,3833700,1
BSESN,8/26/2014,26442.81055,26481.9707,26314.89063,26349.86914,9500,5.791016,0,5.791016,68.79486313,25232.82031,26630.74023,86.55647694,-13.44352306,226.1676974,183.9549156,0.02171655,3843200,1
BSESN,8/27/2014,26560.15039,26599.11914,26492.5,26553.24023,6600,117.339844,0,117.339844,73.22394215,25232.82031,26630.74023,94.95036576,-5.049634242,236.9236782,194.5486681,0.024738702,3849800,1
BSESN,8/28/2014,26638.10938,26674.38086,26573.68945,26620.17969,6700,77.958984,0,77.958984,75.85146606,25232.82031,26674.38086,97.4838737,-2.516126298,248.869694,205.4128733,0.020490908,3856500,1
BSESN,9/1/2014,26867.55078,26900.30078,26732.39063,26733.17969,9200,229.441406,0,229.441406,81.8872946,25437.05078,26900.30078,97.76183154,-2.238168461,273.6960044,219.0694995,0.018058829,3865700,1
BSESN,9/2/2014,27019.39063,27082.84961,26886.2207,26888.21094,8000,151.839844,0,151.839844,84.79019217,25645.78906,27082.84961,95.58411201,-4.415887986,302.1403547,235.6836706,0.022661072,3873700,1
BSESN,9/3/2014,27139.93945,27225.84961,27067.01953,27128.06055,9700,120.548828,0,120.548828,86.73736053,25791.78906,27225.84961,94.00930761,-5.99069239,330.5990502,254.6667465,0.031376504,3883400,1
BSESN,9/4/2014,27085.92969,27169.11914,26972.39063,27164.94922,7400,-54.009765,54.009765,0,81.3532742,25945.34961,27225.84961,89.07302452,-10.92697548,344.8197671,272.6973506,0.027534799,3876000,-1
BSESN,9/5/2014,27026.69922,27178.80078,26920.56055,27127.25977,7100,-59.230469,59.230469,0,75.42862307,26075.2793,27225.84961,82.69115864,-17.30884136,347.3068467,287.6192498,0.022981028,3868900,-1
BSESN,9/8/2014,27319.84961,27354.99023,27144.56055,27145.11914,7300,293.15039,0,293.15039,82.64601366,26262.51953,27354.99023,96.78338056,-3.216619439,368.6827169,303.8319433,0.033393707,3876200,1
BSESN,9/9/2014,27265.32031,27328.26953,27177.08984,27316.42969,7600,-54.529296,54.529296,0,77.74473894,26262.51953,27354.99023,91.7920068,-8.207993199,376.8787657,318.4413078,0.031105232,3868600,-1
BSESN,9/10/2014,27057.41016,27251.43945,27018.10938,27230.93945,5900,-207.910157,207.910157,0,61.65793312,26262.51953,27354.99023,72.76081847,-27.23918153,362.4198312,327.2370124,0.018722024,3862700,-1
BSESN,9/11/2014,26995.86914,27150.7793,26904.5,27143.2207,7600,-61.541015,61.541015,0,57.58817165,26314.89063,27354.99023,65.47243265,-34.52756735,342.0522108,330.2000521,0.013430374,3855100,-1
BSESN,9/12/2014,27061.03906,27096.86914,26965.91016,27048.15039,8000,65.169922,0,65.169922,60.75345017,26314.89063,27354.99023,71.73817119,-28.26182881,327.3953828,329.6391183,0.00720156,3863100,1
BSESN,9/15/2014,26816.56055,26998.07031,26790.91016,26998.07031,6000,-244.478516,244.478516,0,45.91932764,26314.89063,27354.99023,48.23287286,-51.76712714,292.6785518,322.247005,-0.007506834,3857100,-1
BSESN,9/16/2014,26492.50977,26861.28906,26464.0293,26854.90039,9400,-324.050781,324.050781,0,33.43400861,26464.0293,27354.99023,3.196601312,-96.80339869,236.2931826,305.0562405,-0.023855237,3847700,-1
BSESN,9/17/2014,26631.28906,26682.64063,26511.71094,26627.21094,7600,138.779297,0,138.779297,41.31835859,26464.0293,27354.99023,18.77296288,-81.22703712,200.4945246,284.1438973,-0.016785122,3855300,1
BSESN,9/18/2014,27112.21094,27132.19922,26503.08008,26573.89063,7000,480.921875,0,480.921875,60.178026,26464.0293,27354.99023,72.75084845,-27.24915155,208.5264433,269.0204065,0.003163972,3862300,1
BSESN,9/19/2014,27090.41992,27247.16992,27047.67969,27139.39063,7300,-21.791016,21.791016,0,59.18357401,26464.0293,27354.99023,70.30506041,-29.69493959,210.7045727,257.3572398,-0.008397912,3855000,-1
BSESN,9/22/2014,27206.74023,27254.80078,26918.92969,27008.11914,7100,116.320312,0,116.320312,62.95417942,26464.0293,27354.99023,83.3606622,-16.6393378,219.2890058,249.743593,-0.00214852,3862100,1
BSESN,9/23/2014,26775.68945,27256.86914,26744.07031,27244.98047,7900,-431.050781,431.050781,0,45.12844988,26464.0293,27354.99023,34.98022675,-65.01977325,189.129864,237.6208472,-0.010411961,3854200,-1
BSESN,9/24/2014,26744.68945,26844.69922,26560,26817.93945,12300,-31,31,0,44.09243033,26464.0293,27354.99023,31.50083739,-68.49916261,160.8726462,222.271207,-0.009304375,3841900,-1
BSESN,9/25/2014,26468.35938,26814.19922,26349.55078,26808.66016,11000,-276.330078,276.330078,0,35.67003788,26349.55078,27354.99023,11.81658365,-88.18341635,114.8570687,200.7883793,-0.021901587,3830900,-1
BSESN,9/26/2014,26626.32031,26721.0293,26220.49023,26429.30078,10000,157.960938,0,157.960938,42.86815836,26220.49023,27328.26953,36.6345607,-63.3654393,90.09693826,178.6500911,-0.007094133,3840900,1
BSESN,9/29/2014,26597.10938,26715.76953,26518.00977,26694.41016,6500,-29.210938,29.210938,0,41.868533,26220.49023,27256.86914,36.33990797,-63.66009203,67.34101262,156.3882754,0.003948271,3834400,-1
BSESN,9/30/2014,26630.50977,26851.33008,26481.31055,26610.71094,8200,33.400391,0,33.400391,43.60356716,26220.49023,27256.86914,39.56270523,-60.43729477,51.40929566,135.3924795,-2.93E-05,3842600,1
BSESN,10/1/2014,26567.99023,26683.69922,26548.2207,26681.4707,7900,-62.519532,62.519532,0,40.96298082,26220.49023,27256.86914,33.53020769,-66.46979231,33.35400722,114.984785,-0.0200729,3834700,-1
BSESN,10/7/2014,26271.9707,26570.38086,26250.24023,26487.50977,10200,-296.019531,296.019531,0,30.77956663,26220.49023,27256.86914,4.967340483,-95.03265952,-4.78607033,91.03061394,-0.030211758,3824500,-1
BSESN,10/8/2014,26246.78906,26338.31055,26150.08984,26229.66992,8600,-25.18164,25.18164,0,30.04639479,26150.08984,27256.86914,8.736992033,-91.26300797,-36.62214715,65.50006173,-0.035283579,3815900,-1
BSESN,10/9/2014,26637.2793,26688.69922,26394.21094,26394.36914,7500,390.490234,0,390.490234,50.95118684,26150.08984,27256.86914,44.01866337,-55.98133663,-29.99737788,46.40057381,-0.005169247,3823400,1
BSESN,10/10/2014,26297.38086,26555.91992,26261.60938,26551.74023,9200,-339.898438,339.898438,0,39.1890259,26150.08984,27256.86914,13.30807464,-86.69192536,-51.57958643,26.80454176,-0.016725137,3814200,-1
