,symbol,datetime,close,high,low,open,volume,change_in_price,down_days,up_days,RSI,low_14,high_14,k_percent,r_percent,MACD,MACD_EMA,Price_Rate_Of_Change,On Balance Volume
321,BSESN,2004-10-21,5641.060059,5685.180176,5617.370117,5680.439941,19000.0,-31.95996099999957,31.95996099999957,0.0,44.421837668906015,5573.560059,5803.819824,29.31471766246268,-70.68528233753732,73.95618459541402,95.25368029606707,-0.022966384133676687,1496800.0
322,BSESN,2004-10-25,5581.490234000001,5645.879883,5573.189941,5633.47998,18200.0,-59.56982499999958,59.56982499999958,0.0,36.390179041984695,5573.189941,5803.819824,3.598966834666923,-96.40103316533308,60.73856718777188,88.35065767440804,-0.033817713924693016,1478600.0
323,BSESN,2004-10-26,5651.089844,5654.819824,5558.1401369999985,5591.009765999999,22000.0,69.59960999999929,0.0,69.59960999999929,48.85625191342841,5558.1401369999985,5803.819824,37.83369644231147,-62.16630355768853,55.24281227073425,81.72908859367328,-0.011622165222584524,1500600.0
324,BSESN,2004-10-27,5662.870117,5699.180176,5623.040039,5656.709961,19800.0,11.780273000000308,0.0,11.780273000000308,50.74156111739633,5558.1401369999985,5803.819824,42.628668767394345,-57.37133123260566,51.247210540614105,75.63271298306145,-0.0024415223286698984,1520400.0
325,BSESN,2004-10-28,5715.620117,5733.75,5700.990234000001,5700.990234000001,23400.0,52.75,0.0,52.75,58.622367978428535,5558.1401369999985,5803.819824,64.0997153338122,-35.900284666187794,51.74071675724281,70.85431373789773,0.0004410948446156304,1543800.0
326,BSESN,2004-10-29,5672.27002,5731.350098,5664.040039,5724.459961,22600.0,-43.35009700000046,43.35009700000046,0.0,50.90041921261439,5558.1401369999985,5803.819824,46.454749431523275,-53.54525056847672,48.07960173318861,66.2993713369559,-0.002542754808273817,1521200.0
327,BSESN,2004-11-01,5704.100098,5714.3598630000015,5649.029785,5678.649902,15600.0,31.83007799999996,0.0,31.83007799999996,55.829760098893985,5558.1401369999985,5792.080078,62.392065406223416,-37.607934593776584,47.202442603396776,62.47998559024408,0.004273018676035134,1536800.0
328,BSESN,2004-11-02,5754.759765999999,5765.1401369999985,5713.240234000001,5713.240234000001,14400.0,50.659667999999336,0.0,50.659667999999336,62.70561978816544,5558.1401369999985,5765.1401369999985,94.98532801932402,-5.014671980675984,50.01851717000682,59.98769190619663,0.0029016354509623365,1551200.0
329,BSESN,2004-11-03,5842.540039,5845.5,5771.72998,5772.319824,17000.0,87.78027300000122,0.0,87.78027300000122,71.55768623826268,5558.1401369999985,5845.5,98.96994626559955,-1.0300537344004619,58.65724674583544,59.72160287412439,0.02988179460011864,1568200.0
330,BSESN,2004-11-04,5832.879883,5883.3901369999985,5814.370117,5871.620117,15000.0,-9.660156000000823,9.660156000000823,0.0,69.46407216072541,5558.1401369999985,5883.3901369999985,84.4703292851656,-15.529670714834404,63.986412781081526,60.574564855515824,0.03400421587321367,1553200.0
331,BSESN,2004-11-05,5891.3598630000015,5900.509765999999,5823.439941,5833.330078,14000.0,58.47998000000097,0.0,58.47998000000097,74.64566760579766,5558.1401369999985,5900.509765999999,97.32747819170675,-2.672521808293253,72.0975650561686,62.87916489564638,0.05551736471962454,1567200.0
332,BSESN,2004-11-08,5930.470215,5955.939941,5912.52002,5912.52002,14400.0,39.110351999999686,0.0,39.110351999999686,77.58126145915936,5558.1401369999985,5955.939941,93.59735079205839,-6.402649207941612,80.75074588641473,66.45348109380006,0.0494383169817465,1581600.0
333,BSESN,2004-11-09,5929.600098,5957.939941,5910.410156,5937.339844,14800.0,-0.8701170000003913,0.8701170000003913,0.0,77.35135796682489,5558.1401369999985,5957.939941,92.91149152239213,-7.088508477607874,86.54065605385586,70.47091608581123,0.0471015537155397,1566800.0
334,BSESN,2004-11-10,5973.75,5979.779785,5918.950195,5918.950195,14400.0,44.149902000000104,0.0,44.149902000000104,80.69985093794976,5558.1401369999985,5979.779785,98.56991982879188,-1.4300801712081173,93.61262166018787,75.09925720068655,0.04516218323051979,1581200.0
335,BSESN,2004-11-11,5954.310059,5995.330078,5943.330078,5980.029785,13800.0,-19.43994099999964,19.43994099999964,0.0,75.06167551996494,5558.1401369999985,5995.330078,90.61734611135542,-9.382653888644581,96.53576042686473,79.3865578459222,0.049722604531439396,1567400.0
336,BSESN,2004-11-12,5964.009765999999,6001.990234000001,5945.97998,5985.049805,3800.0,9.699706999998853,0.0,9.699706999998853,76.02598877298065,5558.1401369999985,6001.990234000001,91.44295151522715,-8.55704848477286,98.49961203691237,83.20916868412024,0.04556541146448856,1571200.0
337,BSESN,2004-11-16,5996.700195,6002.029785,5949.240234000001,5970.040039,13800.0,32.69042900000113,0.0,32.69042900000113,79.15973617975018,5623.040039,6002.029785,98.59373767859161,-1.4062623214083951,101.52352302440795,86.8720395521778,0.04204179476429615,1585000.0
338,BSESN,2004-11-17,6016.580078,6036.700195,5997.740234000001,6000.1098630000015,14800.0,19.87988299999961,0.0,19.87988299999961,80.91061589332905,5649.029785,6036.700195,94.80999413909348,-5.190005860906526,104.321580441675,90.36194773007725,0.029788420419586625,1599800.0
339,BSESN,2004-11-18,6025.470215,6035.220215,5985.569824,6019.850098,14800.0,8.890137000000323,0.0,8.890137000000323,81.70376941986277,5649.029785,6036.700195,97.103214557954,-2.8967854420460024,106.03412546726122,93.49638327751406,0.03301805212229847,1614600.0
340,BSESN,2004-11-19,5961.709961,6044.549805,5953.419922,6030.810059,15000.0,-63.760254000000714,63.760254000000714,0.0,60.79878905991287,5649.029785,6044.549805,79.0554612128104,-20.94453878718961,101.08120885236985,95.01334839248523,0.011941232522872047,1599600.0
341,BSESN,2004-11-22,5963.799805,5979.100098,5877.970215,5921.009765999999,14000.0,2.0898440000000846,0.0,2.0898440000000846,61.17448511201016,5713.240234000001,6044.549805,75.62702467173811,-24.37297532826188,96.21550722130178,95.25378015824855,0.00562005857742931,1613600.0
342,BSESN,2004-11-23,6009.8598630000015,6031.589844,5977.759765999999,5988.279785,14600.0,46.060058000000936,0.0,46.060058000000936,68.78281599391295,5771.72998,6044.549805,87.2846696533149,-12.715330346685109,94.98118142804378,95.19926041220761,0.013535443145157977,1628200.0
343,BSESN,2004-11-24,6035.950195,6053.189941,6001.459961,6001.459961,12800.0,26.090331999999762,0.0,26.090331999999762,72.32710982604135,5814.370117,6053.189941,92.78127514238544,-7.218724857614559,95.01299047972407,95.16200642571091,0.010412252772546537,1641000.0
344,BSESN,2004-11-25,6035.029785,6081.740234000001,6014.97998,6033.799805,20000.0,-0.9204100000006292,0.9204100000006292,0.0,71.99438572912919,5823.439941,6081.740234000001,81.91622299088881,-18.083777009111195,93.88171995919129,94.905949132407,0.013556520436484698,1621000.0
345,BSESN,2004-11-29,6157.77002,6166.720215,6029.819824,6033.419922,23000.0,122.74023500000021,0.0,122.74023500000021,83.60175879011135,5877.970215,6166.720215,96.90036536796525,-3.0996346320347525,101.7167635689002,96.26811201970565,0.03248825230042396,1644000.0
346,BSESN,2004-11-30,6234.290039,6248.430176,6194.6098630000015,6195.02002,18800.0,76.5200190000005,0.0,76.5200190000005,87.36792552435877,5877.970215,6248.430176,96.18308630119425,-3.8169136988057475,112.80032616260087,99.5745548482847,0.03962009709908476,1662800.0
347,BSESN,2004-12-01,6227.830078,6272.680176,6176.089844,6259.279785,26600.0,-6.459961000000477,6.459961000000477,0.0,85.45610077659278,5877.970215,6272.680176,88.63720138038272,-11.362798619617289,119.68323072276416,103.5962900231806,0.03511130862737932,1636200.0
348,BSESN,2004-12-02,6328.430176,6335.1401369999985,6275.410156,6275.410156,26200.0,100.60009799999986,0.0,100.60009799999986,89.56078879671651,5877.970215,6335.1401369999985,98.5322829265223,-1.4677170734776999,131.7369873471198,109.22442948796846,0.05027988691169716,1662400.0
349,BSESN,2004-12-03,6322.759765999999,6361.529785,6304.220215,6348.319824,20600.0,-5.670410000000629,5.670410000000629,0.0,87.94649784731983,5877.970215,6361.529785,91.98236961787345,-8.017630382126558,139.22719715426865,115.22498302122851,0.060561450886053914,1641800.0
350,BSESN,2004-12-06,6322.5,6386.290039,6312.129883,6351.040039,18800.0,-0.25976599999921746,0.25976599999921746,0.0,87.86278644329687,5877.970215,6386.290039,87.45080636477391,-12.54919363522608,143.48823835184248,120.87763408735131,0.060146250164076376,1623000.0
351,BSESN,2004-12-07,6316.279785,6354.259765999999,6287.459961,6324.069824,17800.0,-6.22021500000028,6.22021500000028,0.0,85.61130592194213,5877.970215,6386.290039,86.22712499207965,-13.772875007920346,144.69526785590188,125.64116084106145,0.05098620084080285,1605200.0
352,BSESN,2004-12-08,6261.52002,6359.200195,6250.240234000001,6333.040039,26000.0,-54.75976499999979,54.75976499999979,0.0,67.92952885982933,5877.970215,6386.290039,75.45442591276935,-24.545574087230655,139.6236969789652,128.4376680686422,0.03737105471593427,1579200.0
353,BSESN,2004-12-09,6304.27002,6319.009765999999,6241.27002,6259.5,19400.0,42.75,0.0,42.75,72.9601490755919,5877.970215,6386.290039,83.86448548188031,-16.135514518119695,137.46934718103057,130.2440038911199,0.04461290906454085,1598600.0
354,BSESN,2004-12-10,6233.540039,6336.899902,6221.399902,6328.100098,17600.0,-70.7299809999995,70.7299809999995,0.0,56.14673146882117,5877.970215,6386.290039,69.95002107177312,-30.049978928226878,128.57258635153175,129.90972038320226,0.012304782210752485,1581000.0
355,BSESN,2004-12-13,6268.720215,6274.240234000001,6220.580078,6231.470215,14600.0,35.180175999999854,0.0,35.180175999999854,61.26909404766093,5977.759765999999,6386.290039,71.2212700575069,-28.778729942493097,122.94337083723258,128.5164504740083,0.005522710009417953,1595600.0
356,BSESN,2004-12-14,6325.529785,6331.569824,6280.490234000001,6280.560059,14000.0,56.80956999999944,0.0,56.80956999999944,68.19183871284645,6001.459961,6386.290039,84.21114734176246,-15.788852658237534,121.66377029653904,127.14591443851445,0.01568759997886371,1609600.0
357,BSESN,2004-12-15,6402.290039,6423.27002,6334.27002,6334.27002,22400.0,76.7602540000007,0.0,76.7602540000007,75.12394201907614,6014.97998,6423.27002,94.86150066261732,-5.138499337382687,125.39807765300975,126.79634708141353,0.011671119210591607,1632000.0
358,BSESN,2004-12-16,6420.379883,6437.0,6373.549805,6401.189941,18600.0,18.08984399999917,0.0,18.08984399999917,76.51565972056048,6029.819824,6437.0,95.91824013554128,-4.081759864458725,128.33784359151923,127.1046463834347,0.015439479058644956,1650600.0
359,BSESN,2004-12-17,6346.47998,6436.080078,6329.709961,6420.899902,16800.0,-73.89990299999954,73.89990299999954,0.0,60.548434156283065,6176.089844,6437.0,65.30605730809499,-34.69394269190501,123.2833905280595,126.34039521235968,0.003792800316330558,1633800.0
360,BSESN,2004-12-20,6403.0,6409.52002,6345.870117,6360.1098630000015,16800.0,56.52001999999993,0.0,56.52001999999993,66.68380566596096,6176.089844,6437.0,86.96869431176914,-13.03130568823086,122.42712957488402,125.55774208486454,0.013729634840740301,1650600.0
361,BSESN,2004-12-21,6451.299805,6461.6401369999985,6400.560059,6429.25,14600.0,48.299804999999644,0.0,48.299804999999644,71.11340062008682,6220.580078,6461.6401369999985,95.71047479084915,-4.289525209150851,124.21406478735207,125.28900662536208,0.030308900138276584,1665200.0
362,BSESN,2004-12-22,6413.660156,6480.200195,6396.430176,6465.509765999999,16200.0,-37.639648999999736,37.639648999999736,0.0,63.519517416520735,6220.580078,6480.200195,74.37022994639497,-25.62977005360503,121.19594727247932,124.47039475478554,0.01735175296314484,1649000.0
363,BSESN,2004-12-23,6441.850098,6455.689941,6409.290039,6410.299805,12000.0,28.189941999999967,0.0,28.189941999999967,66.60153750401057,6220.580078,6480.200195,85.22838004883866,-14.771619951161336,119.69894519361787,123.51610484255202,0.033417617869896166,1661000.0
364,BSESN,2004-12-24,6498.060059,6507.939941,6463.850098,6485.259765999999,14600.0,56.209961000000476,0.0,56.209961000000476,72.03688638788685,6220.580078,6507.939941,96.56184343322877,-3.43815656677122,121.64597526637499,123.14207892731663,0.036584795003488546,1675600.0
365,BSESN,2004-12-27,6513.029785,6566.6401369999985,6469.959961,6484.839844,16200.0,14.969725999999357,0.0,14.969725999999357,73.36869516040676,6220.580078,6566.6401369999985,84.50836766458535,-15.491632335414648,122.97931343430173,123.10952582871366,0.029641785964651834,1691800.0
366,BSESN,2004-12-28,6563.47998,6568.569824,6517.899902,6517.899902,14600.0,50.450195000000356,0.0,50.450195000000356,77.53021658651512,6220.580078,6568.569824,98.53735805192373,-1.4626419480762751,126.6469949227394,123.81701964751882,0.0251769195113154,1706400.0
367,BSESN,2004-12-29,6567.939941,6617.149902,6552.060059,6594.3901369999985,12400.0,4.459960999999566,0.0,4.459960999999566,77.88275531224104,6220.580078,6617.149902,87.59109795504752,-12.408902044952482,128.4330443176941,124.74022458155389,0.022983072760338175,1718800.0
368,BSESN,2004-12-30,6522.540039,6608.299805,6507.299805,6583.740234000001,13200.0,-45.3999019999992,45.3999019999992,0.0,65.76376651579679,6220.580078,6617.149902,76.1429495452484,-23.857050454751604,124.74710172607865,124.74160001045884,0.027741371524818037,1705600.0
369,BSESN,2004-12-31,6602.689941,6609.779785,6541.379883,6541.379883,12200.0,80.1499019999992,0.0,80.1499019999992,74.00382818819324,6280.490234000001,6617.149902,95.70487279159306,-4.295127208406949,126.83135994944041,125.15955199825517,0.031186934405747158,1717800.0
370,BSESN,2005-01-03,6679.200195,6684.220215,6626.490234000001,6626.490234000001,12000.0,76.5102540000007,0.0,76.5102540000007,79.45128411198327,6329.709961,6684.220215,98.58395633317846,-1.4160436668215304,133.12233625606677,126.7521088498175,0.03532627484206663,1729800.0
371,BSESN,2005-01-04,6651.009765999999,6696.310059,6640.899902,6683.560059,16600.0,-28.19042900000113,28.19042900000113,0.0,72.95219299228586,6329.709961,6696.310059,87.64313123560565,-12.356868764394342,134.28529103469373,128.25874528679276,0.03700688908157357,1713200.0
372,BSESN,2005-01-05,6458.839844,6629.97998,6337.6098630000015,6628.8901369999985,24000.0,-192.16992199999916,192.16992199999916,0.0,44.39092294543407,6329.709961,6696.310059,35.22363570126493,-64.77636429873506,118.33632688650505,126.27426160673522,0.002637401637966663,1689200.0
373,BSESN,2005-01-06,6367.3901369999985,6481.22998,6325.3598630000015,6447.27002,22200.0,-91.44970700000069,91.44970700000069,0.0,36.53655011051068,6325.3598630000015,6696.310059,11.330435851824468,-88.66956414817552,97.19700425317933,120.45881013602407,-0.020109066523480434,1667000.0
374,BSESN,2005-01-07,6420.459961,6440.169922,6348.75,6374.189941,17800.0,53.06982400000015,0.0,53.06982400000015,43.25899980201595,6325.3598630000015,6696.310059,25.636891158294027,-74.36310884170597,83.76068895637582,113.11918590009442,-0.014213020215751992,1684800.0
375,BSESN,2005-01-10,6308.540039,6469.089844,6286.850098,6440.330078,13200.0,-111.91992199999912,111.91992199999912,0.0,34.393748459944234,6286.850098,6696.310059,5.297206825065008,-94.702793174935,63.351038590434655,103.16555643816247,-0.03884219069408967,1671600.0
376,BSESN,2005-01-11,6222.870117,6329.8901369999985,6208.819824,6317.3901369999985,16200.0,-85.66992200000004,85.66992200000004,0.0,29.122514127635057,6208.819824,6696.310059,2.8821691166798926,-97.11783088332011,39.80455476993575,90.49335610451713,-0.05253851696266587,1655400.0
377,BSESN,2005-01-12,6102.740234000001,6263.709961,6070.330078,6250.350098,20800.0,-120.1298829999996,120.1298829999996,0.0,23.335863337542733,6070.330078,6696.310059,5.177506786754703,-94.8224932132453,11.319831141115174,74.65865111183675,-0.06436139946859731,1634600.0
378,BSESN,2005-01-13,6221.060059,6242.950195,6138.049805,6138.049805,20200.0,118.31982499999958,0.0,118.31982499999958,37.458640292465205,6070.330078,6696.310059,24.07904175453181,-75.92095824546819,-1.687642427233186,59.38939240402276,-0.05779915237731126,1654800.0
379,BSESN,2005-01-14,6173.819824,6249.3901369999985,6144.080078,6232.419922,18200.0,-47.24023500000021,47.24023500000021,0.0,34.52837819047828,6070.330078,6696.310059,16.53243700136796,-83.46756299863203,-15.627902374774749,44.38593344826325,-0.07566480360602523,1636600.0
380,BSESN,2005-01-17,6194.069824,6232.970215,6087.549805,6202.740234000001,19000.0,20.25,0.0,20.25,36.96721012972287,6070.330078,6696.310059,19.767364733026522,-80.23263526697349,-24.756278090088017,30.557491140592997,-0.06870234115966556,1655600.0
381,BSESN,2005-01-18,6192.350098,6267.6098630000015,6173.089844,6221.279785,21800.0,-1.7197260000002643,1.7197260000002643,0.0,36.83276495095182,6070.330078,6696.310059,19.492639334100343,-80.50736066589965,-31.7632026979245,18.093352372889495,-0.04125969252009842,1633800.0
382,BSESN,2005-01-19,6173.319824,6230.620117,6160.660156,6211.279785,16600.0,-19.030273999999736,19.030273999999736,0.0,35.198270062371805,6070.330078,6696.310059,16.452562242561577,-83.54743775743843,-38.4090691604988,6.792868066211832,-0.030478784686410743,1617200.0
383,BSESN,2005-01-20,6183.240234000001,6197.209961,6091.080078,6170.330078,26600.0,9.920410000000631,0.0,9.920410000000631,36.8829916387236,6070.330078,6696.310059,18.03734295458256,-81.96265704541744,-42.38686266638433,-3.043078080307404,-0.03694746613808819,1643800.0
384,BSESN,2005-01-24,6106.430176,6215.779785,6089.52002,6201.600098,18000.0,-76.81005800000094,76.81005800000094,0.0,29.931131172393933,6070.330078,6696.310059,5.766973241273647,-94.23302675872635,-51.147624453998105,-12.663987355045547,-0.032037501823011016,1625800.0
385,BSESN,2005-01-25,6162.97998,6174.0,6069.330078,6093.660156,21400.0,56.54980400000022,0.0,56.54980400000022,39.60186351322728,6069.330078,6629.97998,16.703811356414022,-83.29618864358598,-52.91749477245594,-20.71468883852763,-0.009624198460512434,1647200.0
386,BSESN,2005-01-27,6239.430176,6252.240234000001,6188.379883,6188.379883,22200.0,76.45019599999978,0.0,76.45019599999978,50.301579485580575,6069.330078,6481.22998,41.296464790127544,-58.703535209872456,-47.60250579948024,-26.092252230718156,0.02239812555652665,1669400.0
387,BSESN,2005-01-28,6419.089844,6430.720215,6245.259765999999,6245.259765999999,23600.0,179.65966800000027,0.0,179.65966800000027,66.42819667144943,6069.330078,6469.089844,87.4924881760112,-12.507511823988807,-28.56403658362342,-26.58660910129921,0.0318321609375094,1693000.0
388,BSESN,2005-01-31,6555.939941,6565.0,6455.549805,6463.52002,22000.0,136.85009699999955,0.0,136.85009699999955,73.8780631492769,6069.330078,6565.0,98.17215881015262,-1.827841189847377,-2.4055240574298296,-21.750392092525335,0.06189362953459576,1715000.0
389,BSESN,2005-02-01,6552.470215,6586.25,6508.990234000001,6565.209961,28400.0,-3.4697259999993553,3.4697259999993553,0.0,73.4015476693794,6069.330078,6586.25,93.46518027989649,-6.534819720103517,17.83966315890575,-13.832381042239117,0.05786185838773017,1686600.0
390,BSESN,2005-02-02,6530.060059,6600.02002,6510.419922,6560.620117,88400.0,-22.410155999999915,22.410155999999915,0.0,70.03507778435143,6069.330078,6600.02002,86.81716847009707,-13.18283152990293,31.710271318041123,-4.723850570183067,0.054536638861726106,1598200.0
391,BSESN,2005-02-03,6619.970215,6630.680176,6550.75,6550.75,14400.0,89.91015599999993,0.0,89.91015599999993,75.2828969686564,6069.330078,6630.680176,98.09210668384,-1.9078933161599927,49.388506436246644,6.098620831102879,0.07235173354595337,1612600.0
392,BSESN,2005-02-04,6618.22998,6684.160156,6571.509765999999,6635.850098,16800.0,-1.7402350000002116,1.7402350000002116,0.0,74.98959581207441,6069.330078,6684.160156,89.27668337006767,-10.72331662993232,62.53732139852764,17.386360944587835,0.07034980520538503,1595800.0
393,BSESN,2005-02-07,6535.169922,6658.330078,6514.8598630000015,6652.330078,12400.0,-83.06005800000003,83.06005800000003,0.0,61.7421679014859,6069.330078,6684.160156,75.76725028081664,-24.23274971918337,65.50054990289755,27.009198736249783,0.07021119273336973,1583400.0
394,BSESN,2005-02-08,6544.77002,6573.930176,6508.330078,6528.810059,12600.0,9.600097999999887,0.0,9.600097999999887,62.622748788076954,6069.330078,6684.160156,77.32867324034854,-22.671326759651468,67.84154244731417,35.175667478462664,0.06194893399605039,1596000.0
395,BSESN,2005-02-09,6593.529785,6613.540039,6553.399902,6556.529785,13000.0,48.75976499999979,0.0,48.75976499999979,67.0653361527765,6069.330078,6684.160156,85.25928150834542,-14.740718491654567,72.79219828755504,42.698973640281146,0.05675191467997287,1609000.0
396,BSESN,2005-02-10,6577.830078,6608.959961,6533.970215,6600.850098,12600.0,-15.699706999999762,15.699706999999762,0.0,64.22912554387234,6069.330078,6684.160156,82.70577809955486,-17.294221900445145,74.58897825028089,49.0769745622811,0.024729399004810082,1596400.0
397,BSESN,2005-02-11,6633.759765999999,6640.1098630000015,6594.319824,6594.319824,15200.0,55.92968799999925,0.0,55.92968799999925,69.52650822919547,6069.330078,6684.160156,91.80254971195461,-8.19745028804539,79.60832252591717,55.18324415500833,0.011870124757141998,1611600.0
398,BSESN,2005-02-14,6679.330078,6719.169922,6659.6401369999985,6673.3901369999985,13600.0,45.57031200000075,0.0,45.57031200000075,73.25069765239633,6069.330078,6719.169922,93.86928265974407,-6.130717340255929,86.26887842818633,61.40037100964393,0.01936061650606069,1625200.0
399,BSESN,2005-02-15,6670.060059,6694.790039,6640.430176,6694.790039,20800.0,-9.270018999999593,9.270018999999593,0.0,71.20808792661526,6188.379883,6719.169922,90.74777983917674,-9.252220160823258,89.76465286525581,67.07322738076633,0.021439312768195107,1604400.0
400,BSESN,2005-02-16,6607.779785,6714.129883,6581.529785,6673.709961,14800.0,-62.280274000000645,62.280274000000645,0.0,58.55119298126496,6245.259765999999,6719.169922,76.49551595598214,-23.504484044017858,86.5123214884261,70.96104620229828,-0.0018414629679720518,1589600.0
401,BSESN,2005-02-17,6589.290039,6599.47998,6533.129883,6598.77002,14400.0,-18.48974599999929,18.48974599999929,0.0,55.19077951411868,6455.549805,6719.169922,50.7321806552421,-49.2678193447579,81.5033377203863,73.06950450591589,-0.004372761461516883,1575200.0
402,BSESN,2005-02-18,6584.319824,6642.77002,6564.549805,6595.189941,14400.0,-4.97021500000028,4.97021500000028,0.0,54.225500914047394,6508.330078,6719.169922,36.04145428982587,-63.95854571017413,76.25362288536508,73.70632818180573,0.007520829999315248,1560800.0
403,BSESN,2005-02-21,6534.680176,6602.529785,6521.069824,6585.879883,11800.0,-49.639648000000314,49.639648000000314,0.0,45.1295418193414,6508.330078,6719.169922,12.49768426123474,-87.50231573876526,67.31175332647035,72.42741321073866,-0.0015416651722164332,1549000.0
404,BSESN,2005-02-22,6589.410156,6603.1401369999985,6515.72998,6531.580078,11000.0,54.72998000000007,0.0,54.72998000000007,54.779488239591664,6508.330078,6719.169922,38.455766453706886,-61.544233546293114,63.90485389056721,70.72290134670438,-0.0006247987245574516,1560000.0
405,BSESN,2005-02-23,6582.5,6607.779785,6565.419922,6593.850098,12200.0,-6.910155999999915,6.910155999999915,0.0,53.41104170887554,6508.330078,6719.169922,35.17832331539764,-64.82167668460235,59.95613272693299,68.56954762275011,0.0007099487132722349,1547800.0
406,BSESN,2005-02-24,6574.209961,6621.680176,6565.810059,6616.370117,26800.0,-8.290039000000434,8.290039000000434,0.0,51.62581485768712,6508.330078,6719.169922,31.24641042705362,-68.75358957294638,55.51783089528908,65.9592042772579,-0.008976780453402888,1521000.0
407,BSESN,2005-02-25,6569.720215,6622.620117,6543.910156,6588.290039,14400.0,-4.489745999999286,4.489745999999286,0.0,50.56956971308991,6508.330078,6719.169922,29.11695239159838,-70.88304760840161,51.049690680806634,62.97730155796764,-0.01641030787818476,1506600.0
408,BSESN,2005-02-28,6713.859863,6720.939941,6545.939941,6584.339844,23200.0,144.1396479999994,0.0,144.1396479999994,71.88085126095602,6515.72998,6720.939941,96.54983707150552,-3.450162928494476,58.46556766739832,62.07495477985378,0.006566628128167995,1529800.0
409,BSESN,2005-03-01,6651.080078,6725.919922,6628.220215,6725.919922,16800.0,-62.77978499999973,62.77978499999973,0.0,59.07997372287631,6515.72998,6725.919922,64.3941839995369,-35.60581600046309,58.601379407122295,61.38023970530748,0.006552926158086336,1513000.0
410,BSESN,2005-03-02,6686.8901369999985,6708.779785,6647.1098630000015,6658.939941,26000.0,35.81005899999945,0.0,35.81005899999945,63.37297745638668,6515.72998,6725.919922,81.4311833246514,-18.568816675348597,60.896605511954476,61.28351286663688,0.014811929270427182,1539000.0
411,BSESN,2005-03-03,6784.720215,6793.240234000001,6691.180176,6700.790039,18200.0,97.83007800000088,0.0,97.83007800000088,72.47547334260811,6515.72998,6793.240234000001,96.9298363295792,-3.0701636704207984,69.80498995862399,62.98780828503432,0.030436004987111298,1557200.0
412,BSESN,2005-03-04,6849.47998,6864.620117,6798.620117,6798.620117,18200.0,64.75976499999979,0.0,64.75976499999979,76.86662676761055,6515.72998,6864.620117,95.66048581075243,-4.339514189247576,81.15501612101525,66.62124985223052,0.04817371248805258,1575400.0
413,BSESN,2005-03-07,6878.97998,6902.490234000001,6854.959961,6863.580078,14600.0,29.5,0.0,29.5,78.6563736718141,6515.72998,6902.490234000001,93.9212331782157,-6.0787668217842965,91.4759196257819,71.5921838069408,0.04394472602928379,1590000.0
414,BSESN,2005-03-08,6915.089844,6929.589844,6872.720215,6885.72998,15200.0,36.109864000000016,0.0,36.109864000000016,80.75886880617098,6515.72998,6929.589844,96.49639859737643,-3.50360140262357,101.40019591440978,77.5537862284346,0.05052637204709454,1605200.0
415,BSESN,2005-03-09,6892.819823999998,6954.859863,6843.439941,6895.620117,17400.0,-22.27002000000084,22.27002000000084,0.0,75.4686227052192,6515.72998,6954.859863,85.87205257447683,-14.127947425523168,106.24354245490849,83.29173747372938,0.04846359713031356,1587800.0
416,BSESN,2005-03-10,6907.649901999999,6917.600098000001,6849.97998,6888.72998,27200.0,14.830077999999958,0.0,14.830077999999958,76.6441998499015,6515.72998,6954.859863,89.24920329323146,-10.750796706768535,110.01046072504414,88.63548212399235,0.05143745485971185,1615000.0
417,BSESN,2005-03-11,6853.72998,6948.540039,6839.350098000001,6921.02002,14200.0,-53.91992199999913,53.91992199999913,0.0,63.81484918203719,6515.72998,6954.859863,76.97039374567008,-23.02960625432993,107.40676518483724,92.38973873616133,0.020833040881717446,1600800.0
418,BSESN,2005-03-14,6810.040039,6882.22998,6794.919922,6854.919922,124800.0,-43.689940999999635,43.689940999999635,0.0,55.179442431318826,6543.910156,6954.859863,64.75972082880708,-35.24027917119292,100.65758660279516,94.04330830948811,0.02389987177057118,1476000.0
419,BSESN,2005-03-15,6752.450195,6823.459961,6730.22998,6815.589844,12800.0,-57.5898440000001,57.5898440000001,0.0,45.76118306747049,6543.910156,6954.859863,50.74587849748742,-49.25412150251258,89.62861199176132,93.16036904594276,0.009804267253808119,1463200.0
420,BSESN,2005-03-16,6746.879883,6806.720215,6732.330078,6757.490234000001,13000.0,-5.57031200000074,5.57031200000074,0.0,44.90576781311406,6543.910156,6954.859863,49.39040557583359,-50.6095944241664,79.52191341056187,90.43267791886659,-0.005577287021554911,1450200.0
421,BSESN,2005-03-17,6669.52002,6737.290039,6642.600098,6719.109863,13000.0,-77.35986299999969,77.35986299999969,0.0,34.55496047779657,6545.939941,6954.859863,30.221095219714016,-69.77890478028598,64.52617002745137,85.25137634058355,-0.026273521570319258,1437200.0
422,BSESN,2005-03-18,6700.339844,6710.97998,6595.529785,6664.649902,15600.0,30.819824000000157,0.0,30.819824000000157,40.82503205800752,6595.529785,6954.859863,29.16818418969101,-70.83181581030898,54.50058872128284,79.10121881672342,-0.025968986175185838,1452800.0
423,BSESN,2005-03-21,6656.689941,6734.720215,6633.52002,6716.410156,10000.0,-43.64990300000046,43.64990300000046,0.0,35.29849607345078,6595.529785,6954.859863,17.020605772946155,-82.97939422705385,42.54265567831408,71.78950618904155,-0.03736754096177153,1442800.0
