symbol,datetime,close,high,low,open,volume,change_in_price
BSESN,2005-07-20,7342.890137,7392.669922,7334.47998,7373.939941,9800.0,-3.739745999999286
BSESN,2005-07-21,7304.319823999999,7380.689941,7275.589844,7345.97998,12600.0,-38.57031300000108
BSESN,2005-07-22,7423.25,7429.950195,7273.189941,7306.640137,12200.0,118.93017600000076
BSESN,2005-07-25,7505.600098000001,7526.879883,7427.649901999999,7427.649901999999,17200.0,82.3500980000008
BSESN,2005-07-26,7552.77002,7564.790039,7473.240234000001,7524.100098000001,20200.0,47.16992199999913
BSESN,2005-07-27,7605.029785,7620.370117,7504.959961,7559.759765999999,13200.0,52.25976499999979
BSESN,2005-07-29,7635.419922,7708.589844,7545.790039,7556.169922,21800.0,30.390137000000323
BSESN,2005-08-01,7669.450195,7681.109863,7596.740234000001,7632.009765999999,13800.0,34.03027300000031
BSESN,2005-08-02,7756.040039,7762.799805,7683.129883,7683.129883,19400.0,86.58984400000008
BSESN,2005-08-03,7756.470215,7843.77002,7740.830078,7774.290039,28600.0,0.4301759999998467
BSESN,2005-08-04,7797.080078,7826.359863,7756.970215,7810.049805,23400.0,40.60986299999968
BSESN,2005-08-05,7754.0,7817.609863,7738.640137,7806.109863,17400.0,-43.08007799999996
BSESN,2005-08-08,7606.169922,7781.040039,7594.939941,7760.669922,16800.0,-147.83007799999996
BSESN,2005-08-09,7595.569823999999,7686.850098000001,7559.799805,7617.459961,23200.0,-10.600098000000798
BSESN,2005-08-10,7729.819823999999,7741.350098000001,7615.899901999999,7615.899901999999,14000.0,134.25
BSESN,2005-08-11,7816.509765999999,7842.549805,7727.5,7749.009765999999,27000.0,86.68994199999997
BSESN,2005-08-12,7767.490234000001,7861.259765999999,7755.580078,7835.700195,16800.0,-49.019531999998435
BSESN,2005-08-16,7768.240234000001,7828.009765999999,7737.759765999999,7774.27002,11000.0,0.75
BSESN,2005-08-17,7859.529785,7870.620117,7735.370117,7771.779785,11200.0,91.28955099999894
BSESN,2005-08-18,7811.330078,7921.390137,7791.910156,7902.839844,13200.0,-48.19970699999976
BSESN,2005-08-19,7780.759765999999,7867.890137,7760.689941,7817.740234000001,10600.0,-30.57031200000074
BSESN,2005-08-22,7750.600098000001,7845.959961,7711.180176000001,7814.930176000001,16000.0,-30.15966799999842
BSESN,2005-08-23,7615.990234000001,7770.830078,7601.339844,7764.859863,11000.0,-134.60986400000002
BSESN,2005-08-24,7612.0,7639.680176000001,7537.5,7615.680176000001,15000.0,-3.9902340000007825
BSESN,2005-08-25,7660.419922,7672.180176000001,7595.839844,7651.109863,10600.0,48.41992200000004
BSESN,2005-08-26,7680.220215,7732.310059,7644.410156,7701.069823999999,11800.0,19.800293000000238
BSESN,2005-08-29,7634.430176000001,7699.560059,7566.209961,7693.0,7600.0,-45.790038999999524
BSESN,2005-08-30,7745.0,7758.359863,7679.439941,7681.669922,9800.0,110.56982399999924
BSESN,2005-08-31,7805.430176000001,7807.669922,7726.97998,7746.799805,9600.0,60.430176000000756
BSESN,2005-09-01,7876.149901999999,7902.189941,7818.899901999999,7818.899901999999,11200.0,70.71972599999845
BSESN,2005-09-02,7899.77002,7928.069823999999,7836.339844,7888.109863,12600.0,23.62011800000073
BSESN,2005-09-05,7925.240234000001,7983.330078,7901.350098000001,7901.350098000001,10200.0,25.47021400000085
BSESN,2005-09-06,7946.779785,7976.399901999999,7914.410156,7931.419922,10000.0,21.539550999998937
BSESN,2005-09-08,8052.560059,8060.259765999999,7957.350098000001,7957.350098000001,10400.0,105.78027400000065
BSESN,2005-09-09,8060.009765999999,8077.740234000001,8015.75,8060.890137,8800.0,7.4497069999988526
BSESN,2005-09-12,8138.419922,8142.810059,8072.990234000001,8072.990234000001,8200.0,78.41015600000082
BSESN,2005-09-13,8193.959961,8202.040039,8121.080078,8137.390137,9400.0,55.540039000000434
BSESN,2005-09-14,8189.47998,8260.009766,8144.319823999999,8207.530273,17400.0,-4.479981000000407
BSESN,2005-09-15,8283.759766,8294.240234,8203.769531,8208.209961,11800.0,94.27978599999915
BSESN,2005-09-16,8380.959961,8388.799805,8268.599609,8296.879883,12800.0,97.20019500000126
BSESN,2005-09-19,8444.839844,8461.099609,8382.959961,8399.509766,10600.0,63.87988299999961
BSESN,2005-09-20,8500.280273,8515.5,8376.120117,8412.709961,15600.0,55.44042900000022
BSESN,2005-09-21,8487.139648,8521.75,8261.580078,8499.330078,26800.0,-13.140625
BSESN,2005-09-22,8221.639648,8519.599609,8186.129883,8480.620117,27200.0,-265.5
BSESN,2005-09-23,8222.589844,8327.349609,8121.810059,8255.049805,20000.0,0.950195999999778
BSESN,2005-09-26,8478.910156,8487.360352,8280.05957,8280.05957,18600.0,256.32031199999983
BSESN,2005-09-27,8525.519531,8585.759766,8444.980469,8497.25,20000.0,46.609375
BSESN,2005-09-28,8606.030273,8613.830078,8475.679688,8535.80957,18000.0,80.51074200000039
BSESN,2005-09-29,8650.169922,8722.169922,8588.469727,8588.469727,19800.0,44.139648999998826
BSESN,2005-09-30,8634.480469,8683.570313,8527.379883,8672.660156,23400.0,-15.689452999999048
BSESN,2005-10-03,8697.650391,8725.75,8662.990234,8662.990234,16600.0,63.16992199999913
BSESN,2005-10-04,8799.959961,8808.830078,8706.700195,8706.700195,27400.0,102.30957000000126
BSESN,2005-10-05,8724.469727,8821.839844,8695.69043,8815.669922,23600.0,-75.49023400000078
BSESN,2005-10-06,8528.700195,8693.200195,8508.429688,8693.200195,29400.0,-195.76953200000025
BSESN,2005-10-07,8491.55957,8586.429688,8410.69043,8528.700195,25000.0,-37.140625
BSESN,2005-10-10,8483.860352,8564.849609,8465.900391,8516.44043,16200.0,-7.699217999999746
BSESN,2005-10-11,8540.55957,8563.849609,8381.959961,8547.950195,21200.0,56.699217999999746
BSESN,2005-10-13,8376.900391,8547.799805,8346.320313,8520.480469,24200.0,-163.65917900000022
BSESN,2005-10-14,8201.730469,8396.419922,8180.100098000001,8389.450195,25200.0,-175.16992199999913
BSESN,2005-10-17,8202.620117,8254.799805,8131.77002,8230.469727,21800.0,0.8896480000003066
BSESN,2005-10-18,8122.25,8317.379883,8067.910156,8232.259766,19200.0,-80.37011700000039
BSESN,2005-10-19,7971.060059,8084.790039,7922.890137,8066.060059,26400.0,-151.18994099999964
BSESN,2005-10-20,7935.120117,8134.830078,7838.02002,8075.819823999999,27200.0,-35.939941999999974
BSESN,2005-10-21,8068.950195,8080.77002,7901.140137,7930.5,25600.0,133.83007799999996
BSESN,2005-10-24,7920.799805,8126.27002,7898.410156,8096.490234000001,21400.0,-148.1503900000007
BSESN,2005-10-25,7991.740234000001,8074.080078,7921.439941,7974.169922,22200.0,70.94042900000113
BSESN,2005-10-26,7974.689941,8047.859863,7951.049805,7996.919922,15800.0,-17.050293000001147
BSESN,2005-10-27,7798.490234000001,7994.819823999999,7766.990234000001,7989.350098000001,26800.0,-176.19970699999885
BSESN,2005-10-28,7685.640137,7795.029785,7656.149901999999,7795.029785,21800.0,-112.85009700000046
BSESN,2005-10-31,7892.319823999999,7905.700195,7717.069823999999,7717.069823999999,15600.0,206.67968699999892
BSESN,2005-11-02,8072.75,8086.839844,7891.22998,7953.279785,16600.0,180.43017600000076
BSESN,2005-11-07,8206.830078,8216.419922,8049.649901999999,8083.589844,27200.0,134.08007800000087
BSESN,2005-11-08,8317.799805,8353.099609,8213.75,8218.820313,24000.0,110.9697269999997
BSESN,2005-11-09,8308.780273,8405.459961,8269.089844,8332.009766,19400.0,-9.019532000000254
BSESN,2005-11-10,8308.929688,8342.530273,8190.990234000001,8314.389648,1200.0,0.14941499999986263
BSESN,2005-11-11,8471.040039,8483.679688,8332.94043,8332.94043,20200.0,162.11035099999935
BSESN,2005-11-14,8494.290039,8569.910156,8416.889648,8503.700195,16200.0,23.25
BSESN,2005-11-16,8595.919922,8606.950195,8503.0,8511.099609,15000.0,101.62988299999961
BSESN,2005-11-17,8649.519531,8662.570313,8547.339844,8611.790039,17000.0,53.59960900000078
BSESN,2005-11-18,8686.650391,8739.570313,8661.599609,8669.839844,22400.0,37.1308599999993
BSESN,2005-11-21,8610.740234,8713.099609,8586.919922,8699.269531,21400.0,-75.91015699999843
BSESN,2005-11-22,8534.969727,8664.459961,8518.179688,8602.820313,19600.0,-75.77050700000109
BSESN,2005-11-23,8638.339844,8649.679688,8537.480469,8542.610352,19600.0,103.37011700000039
BSESN,2005-11-24,8744.040039,8765.709961,8655.139648,8655.139648,19800.0,105.70019499999944
BSESN,2005-11-25,8853.209961,8863.929688,8760.700195,8760.700195,19000.0,109.16992200000095
BSESN,2005-11-28,8994.94043,9005.629883,8905.679688,8905.679688,18800.0,141.73046900000008
BSESN,2005-11-29,8931.160156,9000.650391,8875.820313,9000.650391,19400.0,-63.780274000000645
BSESN,2005-11-30,8788.80957,9033.990234,8768.799805,8962.919922,18200.0,-142.35058600000048
BSESN,2005-12-01,8944.780273,8960.110352,8769.55957,8813.820313,18200.0,155.97070300000087
BSESN,2005-12-02,8961.610352,9057.969727,8943.700195,9010.580078,18400.0,16.830078999999387
BSESN,2005-12-05,8823.30957,9010.730469,8803.370117,8965.830078,14400.0,-138.30078200000025
BSESN,2005-12-06,8815.530273,8915.120117,8783.929688,8827.0,14000.0,-7.779296999999133
BSESN,2005-12-07,8895.80957,8915.879883,8825.929688,8825.929688,13600.0,80.27929699999913
BSESN,2005-12-08,8906.30957,8931.580078,8826.389648,8918.629883,15400.0,10.5
BSESN,2005-12-09,9067.280273,9080.759766,8907.719727,8907.719727,20200.0,160.97070300000087
BSESN,2005-12-12,9133.669922,9175.599609,9092.650391,9092.650391,18600.0,66.38964899999883
BSESN,2005-12-13,9263.900391,9274.19043,9111.030273,9160.759766,25200.0,130.23046900000008
BSESN,2005-12-14,9241.759766,9309.009766,9199.849609,9264.990234,24400.0,-22.140625
BSESN,2005-12-15,9170.400391,9298.280273,9117.259766,9259.780273,18600.0,-71.359375
BSESN,2005-12-16,9284.459961,9290.30957,9137.160156,9191.629883,20000.0,114.05957000000126
BSESN,2005-12-19,9394.269531,9402.679688,9263.320313,9263.320313,101000.0,109.80956999999944
BSESN,2005-12-20,9346.240234,9427.570313,9310.629883,9400.25,22000.0,-48.02929699999913
BSESN,2005-12-21,9339.169922,9423.25,9272.759766,9349.240234,18800.0,-7.07031200000165
BSESN,2005-12-22,9372.299805,9413.700195,9328.759766,9398.620117,36200.0,33.12988300000143
BSESN,2005-12-23,9256.910156,9442.980469,9237.94043,9417.290039,15800.0,-115.38964900000065
BSESN,2005-12-26,9085.889648,9262.480469,9050.509766,9254.089844,15400.0,-171.0205079999996
BSESN,2005-12-27,9283.160156,9297.070313,9020.799805,9071.25,14600.0,197.2705079999996
BSESN,2005-12-28,9257.509766,9350.820313,9207.269531,9292.179688,19600.0,-25.650390000000698
BSESN,2005-12-29,9323.25,9338.110352,9271.629883,9272.629883,14200.0,65.74023400000078
BSESN,2005-12-30,9397.929688,9427.230469,9311.530273,9339.320313,15200.0,74.67968800000017
BSESN,2006-01-02,9390.139648,9457.089844,9366.089844,9422.490234,14000.0,-7.790039999999863
BSESN,2006-01-03,9539.370117,9546.780273,9390.790039,9401.830078,13200.0,149.23046900000008
BSESN,2006-01-04,9648.080078,9664.94043,9523.290039,9523.290039,21400.0,108.70996100000048
BSESN,2006-01-05,9617.740234,9679.719727,9571.30957,9638.269531,19200.0,-30.339844000000085
BSESN,2006-01-06,9640.290039,9680.919922,9535.660156,9635.089844,16000.0,22.54980499999874
BSESN,2006-01-09,9583.450195,9689.679688,9539.629883,9643.919922,15600.0,-56.839844000000085
BSESN,2006-01-10,9445.299805,9600.080078,9418.629883,9584.469727,24600.0,-138.15038999999888
BSESN,2006-01-12,9380.879883,9435.259766,9303.709961,9334.129883,25400.0,-64.41992200000095
BSESN,2006-01-13,9374.19043,9471.889648,9362.25,9425.070313,15600.0,-6.689452999999048
BSESN,2006-01-16,9311.19043,9397.620117,9287.089844,9382.860352,17200.0,-63.0
BSESN,2006-01-17,9314.129883,9421.519531,9289.230469,9317.990234,27200.0,2.939452999999048
BSESN,2006-01-18,9237.530273,9302.780273,9158.44043,9293.799805,45800.0,-76.5996099999993
BSESN,2006-01-19,9449.839844,9473.860352,9271.629883,9271.629883,19200.0,212.30957099999978
BSESN,2006-01-20,9520.959961,9556.19043,9466.099609,9493.389648,17800.0,71.12011700000039
BSESN,2006-01-23,9464.900391,9503.400391,9432.929688,9467.55957,16200.0,-56.05957000000126
BSESN,2006-01-24,9549.919922,9574.139648,9503.419922,9503.419922,16800.0,85.01953099999992
BSESN,2006-01-25,9685.740234,9714.480469,9580.299805,9580.299805,21600.0,135.82031200000165
BSESN,2006-01-27,9870.790039,9883.950195,9764.259766,9764.259766,18200.0,185.04980499999874
BSESN,2006-01-30,9849.030273,9945.19043,9803.679688,9896.459961,29400.0,-21.759765999999217
BSESN,2006-01-31,9919.889648,9939.549805,9873.370117,9892.230469,18400.0,70.859375
BSESN,2006-02-01,9859.259766,9993.919922,9819.320313,9959.240234,19000.0,-60.62988200000109
BSESN,2006-02-02,9843.870117,9956.099609,9816.009766,9890.900391,19400.0,-15.389648999998826
BSESN,2006-02-03,9742.580078,9837.740234,9713.509766,9834.969727,16000.0,-101.29003899999952
BSESN,2006-02-06,9980.419922,10002.830078,9739.709961,9746.089844,21400.0,237.83984399999827
BSESN,2006-02-07,10082.280273,10099.580078,9972.429688,9993.389648,19000.0,101.86035100000117
BSESN,2006-02-08,10044.820313,10083.530273,9958.549805,10083.530273,17600.0,-37.45996000000014
BSESN,2006-02-10,10110.969727,10122.25,10057.070313,10066.360352,18600.0,66.14941399999952
BSESN,2006-02-13,10173.25,10182.769531,10096.280273,10132.669922,15400.0,62.28027300000031
BSESN,2006-02-14,10086.629883,10185.05957,10064.459961,10180.509766,21400.0,-86.62011700000039
BSESN,2006-02-15,10113.179688,10191.969727,10036.009766,10144.900391,24000.0,26.54980500000056
BSESN,2006-02-16,10124.299805,10195.419922,10110.459961,10133.419922,15600.0,11.120117000000391
BSESN,2006-02-17,9981.110352,10184.040039,9970.0,10168.549805,18800.0,-143.18945300000087
BSESN,2006-02-20,10079.299805,10092.849609,9896.639648,10002.360352,14800.0,98.18945300000087
BSESN,2006-02-21,10168.110352,10195.509766,10108.160156,10108.160156,15000.0,88.81054699999913
BSESN,2006-02-22,10224.320313,10237.610352,10157.259766,10179.259766,16000.0,56.209961000000476
BSESN,2006-02-23,10244.049805,10304.879883,10228.219727,10268.509766,18800.0,19.72949200000039
BSESN,2006-02-24,10200.759766,10271.669922,10177.120117,10256.740234,12800.0,-43.29003900000134
BSESN,2006-02-27,10282.089844,10296.219727,10109.339844,10214.580078,13000.0,81.33007800000087
BSESN,2006-02-28,10370.240234,10422.650391,10206.05957,10308.709961,31800.0,88.1503900000007
BSESN,2006-03-01,10565.469727,10573.290039,10344.259766,10368.75,27600.0,195.2294929999989
BSESN,2006-03-02,10626.780273,10706.219727,10593.799805,10597.19043,26800.0,61.31054600000061
BSESN,2006-03-03,10595.429688,10690.0,10556.030273,10649.280273,17800.0,-31.350585000000137
BSESN,2006-03-06,10735.360352,10741.589844,10616.990234,10616.990234,21600.0,139.93066399999952
BSESN,2006-03-07,10725.669922,10753.129883,10661.620117,10747.870117,24400.0,-9.69043000000056
BSESN,2006-03-08,10508.849609,10740.599609,10493.910156,10728.389648,27200.0,-216.82031299999835
BSESN,2006-03-09,10573.540039,10593.080078,10376.540039,10533.889648,24800.0,64.69042999999874
BSESN,2006-03-10,10765.160156,10782.339844,10581.639648,10581.639648,18400.0,191.6201170000004
BSESN,2006-03-13,10803.709961,10884.480469,10782.530273,10818.94043,15800.0,38.54980500000056
BSESN,2006-03-14,10801.719727,10896.389648,10761.219727,10796.820313,22600.0,-1.9902340000007825
BSESN,2006-03-16,10878.740234,10889.25,10830.19043,10859.389648,18400.0,77.02050700000109
BSESN,2006-03-17,10860.040039,10951.379883,10844.030273,10902.259766,26400.0,-18.70019500000126
BSESN,2006-03-20,10941.110352,10946.94043,10889.410156,10903.25,14000.0,81.07031300000017
BSESN,2006-03-21,10905.200195,11017.25,10863.610352,10945.620117,16200.0,-35.910157000000254
BSESN,2006-03-22,10841.349609,10935.089844,10784.419922,10900.019531,19000.0,-63.85058599999866
BSESN,2006-03-23,10840.589844,10924.290039,10792.980469,10861.950195,14400.0,-0.7597650000006979
BSESN,2006-03-24,10950.299805,10966.05957,10851.799805,10851.799805,21800.0,109.70996100000048
BSESN,2006-03-27,11079.019531,11101.419922,10996.360352,10996.360352,22400.0,128.71972599999935
BSESN,2006-03-28,11086.030273,11146.849609,11051.129883,11114.429688,19000.0,7.010742000000391
BSESN,2006-03-29,11183.480469,11197.639648,11103.870117,11103.870117,17800.0,97.45019599999978
BSESN,2006-03-30,11307.040039,11338.660156,11227.820313,11241.780273,23400.0,123.55956999999944
BSESN,2006-03-31,11279.959961,11356.950195,11231.160156,11325.959961,17200.0,-27.080077999999048
BSESN,2006-04-03,11564.360352,11579.099609,11342.959961,11342.959961,16600.0,284.4003909999992
BSESN,2006-04-04,11638.009766,11710.69043,11570.110352,11599.799805,18000.0,73.64941399999952
BSESN,2006-04-05,11746.900391,11755.200195,11653.389648,11671.139648,16200.0,108.890625
BSESN,2006-04-07,11589.44043,11930.660156,11564.870117,11845.129883,30400.0,-157.45996099999866
BSESN,2006-04-10,11662.549805,11691.919922,11535.280273,11620.379883,22000.0,73.109375
BSESN,2006-04-12,11355.730469,11702.769531,11302.780273,11693.150391,27000.0,-306.8193360000005
BSESN,2006-04-13,11237.230469,11380.830078,11008.429688,11366.910156,32800.0,-118.5
BSESN,2006-04-17,11539.679688,11560.900391,11323.740234,11323.740234,22800.0,302.4492190000001
BSESN,2006-04-18,11821.570313,11834.769531,11624.969727,11624.969727,24200.0,281.890625
BSESN,2006-04-19,11895.980469,11986.089844,11799.620117,11880.049805,26200.0,74.41015599999992
BSESN,2006-04-20,12039.549805,12053.740234,11866.209961,11941.490234,26400.0,143.56933600000048
BSESN,2006-04-21,12030.299805,12102.0,11860.349609,12053.900391,32800.0,-9.25
BSESN,2006-04-24,11915.240234,12071.070313,11882.480469,12063.730469,16600.0,-115.05957099999978
BSESN,2006-04-25,11646.780273,11953.0,11621.610352,11943.080078,18800.0,-268.4599610000005
BSESN,2006-04-26,11938.530273,11965.089844,11635.400391,11677.049805,18600.0,291.75
BSESN,2006-04-27,11835.019531,12086.910156,11803.490234,11968.799805,31200.0,-103.51074200000039
BSESN,2006-04-28,11851.929688,11877.320313,11344.610352,11698.679688,22800.0,16.910157000000254
BSESN,2006-05-02,12218.780273,12288.509766,12103.780273,12103.780273,19800.0,366.85058500000014
BSESN,2006-05-03,12310.719727,12337.009766,12134.19043,12231.120117,19200.0,91.93945399999939
BSESN,2006-05-04,12347.629883,12482.910156,12264.139648,12358.30957,20200.0,36.910155999999915
BSESN,2006-05-05,12359.700195,12443.540039,12304.589844,12373.469727,20000.0,12.07031199999983
BSESN,2006-05-08,12462.469727,12511.070313,12393.219727,12393.219727,17600.0,102.76953200000025
BSESN,2006-05-09,12513.860352,12546.469727,12356.040039,12488.379883,22400.0,51.390625
BSESN,2006-05-10,12612.379883,12624.370117,12530.980469,12546.929688,19000.0,98.51953099999992
BSESN,2006-05-11,12435.410156,12671.110352,12397.019531,12631.540039,19000.0,-176.9697269999997
BSESN,2006-05-12,12285.110352,12421.759766,12224.44043,12400.709961,21000.0,-150.29980400000022
BSESN,2006-05-15,11822.200195,12272.639648,11770.759766,12272.639648,30200.0,-462.91015700000025
BSESN,2006-05-16,11873.730469,11954.509766,11378.959961,11861.179688,38200.0,51.530274000000645
BSESN,2006-05-17,12217.80957,12238.80957,11962.870117,11962.870117,18800.0,344.07910099999935
BSESN,2006-05-18,11391.429688,12163.980469,11330.450195,12163.980469,30600.0,-826.3798819999993
BSESN,2006-05-19,10938.610352,11697.110352,10799.009766,11549.669922,35000.0,-452.8193360000005
BSESN,2006-05-22,10481.769531,11142.900391,9826.910156,11071.629883,31400.0,-456.8408209999998
BSESN,2006-05-23,10822.780273,10859.200195,10185.480469,10590.669922,30400.0,341.0107420000004
BSESN,2006-05-24,10573.150391,11000.959961,10504.589844,10830.980469,25600.0,-249.6298820000011
BSESN,2006-05-25,10666.320313,10720.669922,10274.929688,10520.900391,21200.0,93.16992200000095
BSESN,2006-05-26,10809.349609,11050.769531,10735.139648,10735.139648,24800.0,143.0292960000006
BSESN,2006-05-29,10853.139648,10992.379883,10781.610352,10855.030273,15400.0,43.790038999999524
BSESN,2006-05-30,10786.629883,10988.230469,10722.919922,10886.610352,16200.0,-66.5097650000007
BSESN,2006-05-31,10398.610352,10679.490234,10111.959961,10679.490234,35800.0,-388.0195309999999
BSESN,2006-06-01,10071.419922,10597.230469,10017.820313,10472.459961,24200.0,-327.19043000000056
BSESN,2006-06-02,10451.330078,10477.349609,10011.450195,10104.570313,28400.0,379.91015600000173
BSESN,2006-06-05,10213.480469,10552.379883,10186.330078,10537.080078,19200.0,-237.84960900000078
BSESN,2006-06-06,9957.320313,10192.730469,9884.889648,10087.959961,26200.0,-256.1601559999999
BSESN,2006-06-07,9756.759766,10051.80957,9609.209961,9919.280273,27000.0,-200.56054700000095
BSESN,2006-06-08,9295.80957,9664.900391,9200.799805,9664.900391,36800.0,-460.9501959999998
BSESN,2006-06-09,9810.459961,9849.200195,9262.200195,9270.780273,29400.0,514.650391000001
BSESN,2006-06-12,9476.150391,9859.379883,9428.030273,9858.469727,20400.0,-334.30957000000126
BSESN,2006-06-13,9062.650391,9360.05957,8993.580078,9360.05957,28000.0,-413.5
BSESN,2006-06-14,8929.44043,9387.05957,8799.009766,9156.969727,27400.0,-133.20996099999866
BSESN,2006-06-15,9545.05957,9582.969727,9092.160156,9133.360352,26200.0,615.6191399999989
BSESN,2006-06-16,9884.509766,10118.280273,9703.05957,9703.05957,33400.0,339.4501959999998
BSESN,2006-06-19,9997.839844,10049.94043,9755.209961,9903.110352,20800.0,113.33007800000087
BSESN,2006-06-20,9822.519531,9958.330078,9745.169922,9958.330078,22400.0,-175.32031300000017
BSESN,2006-06-21,10040.139648,10054.049805,9757.540039,9797.870117,24800.0,217.6201170000004
BSESN,2006-06-22,10275.879883,10362.740234,10093.379883,10093.379883,22400.0,235.7402349999993
BSESN,2006-06-23,10401.299805,10453.610352,10025.19043,10201.30957,22600.0,125.41992200000095
BSESN,2006-06-26,10042.05957,10451.469727,9991.120117,10427.849609,21800.0,-359.2402350000011
BSESN,2006-06-27,10151.009766,10224.259766,9902.330078,10058.290039,31400.0,108.95019599999978
BSESN,2006-06-28,10129.700195,10204.660156,9909.759766,10067.549805,26000.0,-21.309570999999778
BSESN,2006-06-29,10162.160156,10326.049805,10109.55957,10193.94043,20200.0,32.459961000000476
BSESN,2006-06-30,10609.25,10626.839844,10316.120117,10316.120117,30600.0,447.0898440000001
BSESN,2006-07-03,10695.259766,10729.919922,10589.459961,10646.55957,22600.0,86.00976599999922
BSESN,2006-07-04,10662.219727,10800.110352,10644.719727,10755.450195,17400.0,-33.040038999999524
BSESN,2006-07-05,10919.639648,10940.450195,10611.349609,10641.330078,25600.0,257.4199210000006
BSESN,2006-07-06,10767.969727,10839.530273,10703.0,10836.490234,22000.0,-151.6699210000006
BSESN,2006-07-07,10509.530273,10887.669922,10440.019531,10813.75,28000.0,-258.4394539999994
BSESN,2006-07-10,10684.299805,10704.780273,10461.730469,10484.25,16600.0,174.76953200000025
BSESN,2006-07-11,10614.349609,10699.620117,10566.709961,10699.620117,18400.0,-69.95019599999978
BSESN,2006-07-12,10930.089844,10939.679688,10549.849609,10604.639648,25600.0,315.7402349999993
BSESN,2006-07-13,10858.5,10922.610352,10797.490234,10922.610352,22200.0,-71.58984400000008
BSESN,2006-07-14,10678.219727,10782.980469,10563.759766,10782.980469,20800.0,-180.2802730000003
BSESN,2006-07-17,10293.219727,10647.259766,10262.570313,10647.259766,17800.0,-385.0
BSESN,2006-07-18,10226.780273,10406.429688,10149.849609,10336.620117,20200.0,-66.43945399999939
BSESN,2006-07-19,10007.339844,10406.209961,9972.730469,10320.589844,24400.0,-219.44042900000022
BSESN,2006-07-20,10352.94043,10409.580078,10225.179688,10247.870117,23600.0,345.6005860000005
BSESN,2006-07-21,10085.910156,10336.379883,10035.240234,10336.379883,23000.0,-267.03027400000065
BSESN,2006-07-24,10215.370117,10252.75,9875.349609,9881.030273,20600.0,129.45996100000048
BSESN,2006-07-25,10415.610352,10443.049805,10323.769531,10351.75,18400.0,200.2402349999993
BSESN,2006-07-26,10617.269531,10648.769531,10362.610352,10465.339844,19600.0,201.65917900000022
BSESN,2006-07-27,10741.589844,10762.669922,10589.679688,10671.769531,20800.0,124.32031300000017
BSESN,2006-07-28,10680.230469,10787.650391,10603.830078,10787.650391,21000.0,-61.359375
BSESN,2006-07-31,10743.879883,10853.910156,10710.290039,10759.19043,17800.0,63.649413999999524
BSESN,2006-08-01,10751.660156,10777.469727,10646.650391,10737.5,15800.0,7.780273000000307
BSESN,2006-08-02,10876.19043,10891.379883,10730.129883,10747.129883,18600.0,124.53027400000065
BSESN,2006-08-03,10923.160156,11081.900391,10875.870117,10955.269531,20600.0,46.969725999999355
BSESN,2006-08-04,10866.509766,11039.339844,10810.040039,10951.80957,18800.0,-56.6503900000007
BSESN,2006-08-07,10812.639648,10869.660156,10780.009766,10863.280273,13600.0,-53.87011799999891
BSESN,2006-08-08,11014.969727,11028.019531,10839.530273,10839.530273,15200.0,202.3300789999994
BSESN,2006-08-09,11145.179688,11187.650391,10943.830078,10990.730469,18400.0,130.20996100000048
BSESN,2006-08-10,11149.169922,11213.030273,11051.75,11175.0,16600.0,3.9902339999989636
BSESN,2006-08-11,11192.459961,11241.110352,11069.25,11181.339844,18600.0,43.29003900000134
BSESN,2006-08-14,11312.990234,11330.299805,11221.860352,11221.860352,13200.0,120.5302730000003
BSESN,2006-08-16,11448.30957,11507.919922,11384.049805,11384.049805,15200.0,135.31933599999866
BSESN,2006-08-17,11477.480469,11551.589844,11379.44043,11498.469727,19800.0,29.170899000000645
BSESN,2006-08-18,11465.719727,11508.169922,11409.110352,11507.139648,14600.0,-11.760742000000391
BSESN,2006-08-21,11511.679688,11531.599609,11375.900391,11488.030273,11000.0,45.959961000000476
BSESN,2006-08-22,11502.620117,11619.860352,11460.929688,11547.419922,12200.0,-9.059570999999778
BSESN,2006-08-23,11406.650391,11579.919922,11374.860352,11579.919922,13200.0,-95.96972600000117
BSESN,2006-08-24,11531.950195,11566.889648,11297.230469,11367.740234,15600.0,125.29980400000022
BSESN,2006-08-25,11572.200195,11635.25,11542.099609,11589.349609,17000.0,40.25
BSESN,2006-08-28,11619.519531,11633.349609,11552.44043,11583.730469,9200.0,47.319336000000476
BSESN,2006-08-29,11706.849609,11739.769531,11651.959961,11651.959961,16000.0,87.33007800000087
BSESN,2006-08-30,11723.919922,11756.080078,11643.379883,11735.049805,12800.0,17.07031299999835
BSESN,2006-08-31,11699.049805,11794.429688,11675.080078,11754.070313,16600.0,-24.870116999998572
BSESN,2006-09-01,11778.019531,11795.019531,11666.009766,11699.570313,11600.0,78.96972599999935
BSESN,2006-09-04,11914.209961,11939.959961,11824.490234,11824.490234,10000.0,136.19043000000056
BSESN,2006-09-05,11904.599609,11945.530273,11847.929688,11927.419922,12000.0,-9.610351999999693
BSESN,2006-09-06,11933.209961,11983.480469,11904.919922,11908.530273,12400.0,28.610351999999693
BSESN,2006-09-07,11853.849609,11921.299805,11815.429688,11893.330078,11800.0,-79.3603519999997
BSESN,2006-09-08,11918.650391,11940.580078,11825.219727,11859.44043,16400.0,64.80078199999843
BSESN,2006-09-11,11550.69043,11971.599609,11505.599609,11959.55957,18600.0,-367.95996099999866
